[2026/07/19 01:02:00:000   00   15000   13125   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | trace
[2026/07/19 07:36:38:854   00   15000   13544   0X00000000] BackupEngine::ConfigBackup: Archiving config file server.xml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:39:01:854   00   15000   19195   0X00000000] BackupEngine::ConfigBackup: Archiving config file appsettings.json   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:39:02:115   00   15000   16887   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:39:02:515   00   15000   15689   0X00000000] BackupEngine::ConfigBackup: Archiving config file web.config   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:39:06:609   00   15000   06312   0X00000000] BackupEngine::ConfigBackup: Archiving config file server.xml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:39:06:642   00   15000   14248   0X00000000] BackupEngine::ConfigBackup: Archiving config file web.config   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:39:21:172   00   15000   10250   0X00000000] BackupEngine::ConfigBackup: Archiving config file database.yml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:39:34:677   00   15000   19719   0X00000000] BackupEngine::ConfigBackup: Archiving config file server.xml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 07:39:34:904   00   15000   06414   0X00000000] BackupEngine::ConfigBackup: Archiving config file database.yml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:39:38:264   00   15000   06012   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:39:38:288   00   15000   04646   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:42:43:288   00   15000   01164   0X00000000] BackupEngine::ConfigBackup: Archiving config file database.yml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:42:55:084   00   15000   12557   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:42:55:322   00   15000   18616   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:42:56:891   00   15000   10920   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:43:01:439   00   15000   19013   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:43:15:238   00   15000   07206   0X00000000] BackupEngine::ConfigBackup: Archiving config file logging.properties   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:43:15:299   00   15000   16582   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:43:15:595   00   15000   08970   0X00000000] BackupEngine::ConfigBackup: Archiving config file web.config   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:43:29:970   00   15000   16827   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 07:45:31:970   00   15000   13140   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:45:44:844   00   15000   08528   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:45:57:086   00   15000   04407   0X00000000] BackupEngine::ConfigBackup: Archiving config file server.xml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:45:58:528   00   15000   06137   0X00000000] BackupEngine::ConfigBackup: Archiving config file database.yml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:46:02:903   00   15000   12474   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:48:55:903   00   15000   19071   0X00000000] BackupEngine::ConfigBackup: Archiving config file appsettings.json   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:48:55:942   00   15000   17767   0X00000000] BackupEngine::ConfigBackup: Archiving config file logging.properties   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:49:01:879   00   15000   01785   0X00000000] BackupEngine::ConfigBackup: Archiving config file appsettings.json   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:49:05:586   00   15000   06419   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:49:18:511   00   15000   18133   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:49:18:590   00   15000   12165   0X00000000] BackupEngine::ConfigBackup: Archiving config file logging.properties   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | mem_
[2026/07/19 07:49:20:218   00   15000   10563   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 07:49:25:100   00   15000   18478   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:49:38:622   00   15000   14056   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | call
[2026/07/19 07:51:11:622   00   15000   01989   0X00000000] BackupEngine::ConfigBackup: Archiving config file database.yml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:51:11:798   00   15000   15666   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:51:14:283   00   15000   17091   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 07:51:28:161   00   15000   18412   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:54:17:161   00   15000   10169   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 07:54:19:512   00   15000   02874   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:54:19:515   00   15000   03944   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:54:35:216   00   15000   13957   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | call
[2026/07/19 07:54:49:399   00   15000   06345   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 07:54:52:047   00   15000   08853   0X00000000] BackupEngine::ConfigBackup: Archiving config file logging.properties   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:54:55:538   00   15000   18962   0X00000000] BackupEngine::ConfigBackup: Archiving config file web.config   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:55:01:062   00   15000   06479   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:55:01:325   00   15000   13025   0X00000000] BackupEngine::ConfigBackup: Archiving config file server.xml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:55:01:411   00   15000   16941   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:55:05:309   00   15000   02548   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:57:14:309   00   15000   15581   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 07:57:14:563   00   15000   02789   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:57:15:711   00   15000   02454   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:57:16:147   00   15000   12403   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:57:19:287   00   15000   03652   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:57:19:584   00   15000   16577   0X00000000] BackupEngine::ConfigBackup: Archiving config file database.yml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:57:19:779   00   15000   16936   0X00000000] BackupEngine::ConfigBackup: Archiving config file database.yml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:57:23:144   00   15000   02643   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:57:34:629   00   15000   02716   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 07:57:40:384   00   15000   19433   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 07:59:22:384   00   15000   12142   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:59:37:022   00   15000   10189   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:59:40:516   00   15000   06831   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 07:59:44:116   00   15000   09220   0X00000000] BackupEngine::ConfigBackup: Archiving config file server.xml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 07:59:44:339   00   15000   14755   0X00000000] BackupEngine::ConfigBackup: Archiving config file server.xml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:59:58:018   00   15000   17387   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 07:59:58:172   00   15000   10378   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:00:00:471   00   15000   14568   0X00000000] BackupEngine::ConfigBackup: Archiving config file web.config   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 08:00:03:901   00   15000   09607   0X00000000] BackupEngine::ConfigBackup: Archiving config file logging.properties   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:00:04:252   00   15000   12607   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 08:03:13:252   00   15000   01828   0X00000000] BackupEngine::ConfigBackup: Archiving config file database.yml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:03:14:530   00   15000   02615   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 08:03:14:622   00   15000   12339   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:03:14:828   00   15000   12823   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:03:17:540   00   15000   14912   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:03:17:633   00   15000   16911   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:05:28:633   00   15000   04984   0X00000000] BackupEngine::ConfigBackup: Archiving config file server.xml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 08:05:32:911   00   15000   11599   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:05:34:979   00   15000   05281   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 08:05:35:240   00   15000   11523   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 08:05:35:326   00   15000   12898   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 08:05:37:187   00   15000   10047   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 08:05:38:703   00   15000   18386   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 08:05:43:513   00   15000   05185   0X00000000] BackupEngine::ConfigBackup: Archiving config file appsettings.json   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:05:43:784   00   15000   07112   0X00000000] BackupEngine::ConfigBackup: Archiving config file web.config   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 08:05:59:080   00   15000   07134   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:07:46:080   00   15000   14119   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:07:46:537   00   15000   17094   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 08:10:16:537   00   15000   11708   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 08:10:16:776   00   15000   13723   0X00000000] BackupEngine::ConfigBackup: Archiving config file web.config   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | mem_
[2026/07/19 08:10:17:238   00   15000   15542   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 08:10:30:125   00   15000   08453   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:10:41:147   00   15000   14948   0X00000000] BackupEngine::ConfigBackup: Archiving config file server.xml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:10:51:168   00   15000   06276   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 08:10:51:444   00   15000   08009   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 08:10:54:398   00   15000   03107   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 08:11:08:609   00   15000   06470   0X00000000] BackupEngine::ConfigBackup: Archiving config file logging.properties   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | endp
[2026/07/19 08:12:23:609   00   15000   17711   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:15:57:609   00   15000   15169   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 08:15:59:716   00   15000   03326   0X00000000] BackupEngine::ConfigBackup: Archiving config file database.yml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:16:05:172   00   15000   18877   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:16:05:195   00   15000   16579   0X00000000] BackupEngine::ConfigBackup: Archiving config file database.yml   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
[2026/07/19 08:16:10:705   00   15000   13054   0X00000000] BackupEngine::ConfigBackup: Archiving config file web.config   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:16:16:040   00   15000   02025   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | cpu_
[2026/07/19 08:16:16:412   00   15000   14024   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:16:16:515   00   15000   01048   0X00000000] BackupEngine::ConfigBackup: Compressing registry keys   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | cpu_
[2026/07/19 08:17:49:515   00   15000   16971   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | req_
[2026/07/19 08:17:49:987   00   15000   13395   0X00000000] BackupEngine::ConfigBackup: Serializing system settings   {BackupEngine.exe::ConfigBackup.dll(2.0.0)} | ip=1
