[2026/07/19 01:02:00:000   00   15000   01361   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=e8bb1f881a
[2026/07/19 08:40:17:520   00   15000   15974   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=5befc9496
[2026/07/19 08:40:19:182   00   15000   02474   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v2
[2026/07/19 08:40:19:519   00   15000   02609   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=174a42bd2
[2026/07/19 08:40:19:683   00   15000   19572   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=da036135c
[2026/07/19 08:40:19:924   00   15000   14214   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/metric
[2026/07/19 08:40:30:518   00   15000   19429   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | cpu_util=52% mem
[2026/07/19 08:40:32:266   00   15000   12136   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=0faedf618
[2026/07/19 08:40:32:352   00   15000   09705   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=c95b3c3e3
[2026/07/19 08:40:32:358   00   15000   08646   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=f8934971e
[2026/07/19 08:40:32:668   00   15000   18658   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=54708f0c6
[2026/07/19 08:43:31:668   00   15000   17024   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 08:43:31:757   00   15000   16177   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 08:43:36:358   00   15000   12710   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=4a230e234
[2026/07/19 08:43:36:599   00   15000   19651   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 08:43:36:955   00   15000   15821   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.2.115
[2026/07/19 08:43:40:974   00   15000   06831   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 end
[2026/07/19 08:43:41:151   00   15000   16789   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | trace_id=947d70f
[2026/07/19 08:43:43:093   00   15000   01099   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=172.16.254.1 
[2026/07/19 08:43:43:338   00   15000   01495   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 cal
[2026/07/19 08:43:56:384   00   15000   01457   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 08:44:07:055   00   15000   14371   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 end
[2026/07/19 08:44:07:141   00   15000   11542   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 08:44:12:742   00   15000   04283   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v2
[2026/07/19 08:44:13:174   00   15000   18056   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=172.16.254.1 
[2026/07/19 08:44:27:535   00   15000   14885   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 08:44:32:595   00   15000   07612   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 08:44:33:067   00   15000   18199   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 08:47:00:067   00   15000   18749   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 08:48:44:067   00   15000   06428   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 end
[2026/07/19 08:48:45:428   00   15000   17917   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | cpu_util=64%    
[2026/07/19 08:48:45:723   00   15000   10222   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=3c5346b35
[2026/07/19 08:48:55:943   00   15000   07021   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=0cf644d07
[2026/07/19 08:48:58:712   00   15000   11294   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=54adadac0
[2026/07/19 08:48:59:095   00   15000   11651   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 08:48:59:323   00   15000   19007   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12    
[2026/07/19 08:48:59:748   00   15000   02881   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.2.115
[2026/07/19 08:49:00:947   00   15000   10351   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=0d3d5617b
[2026/07/19 08:49:01:282   00   15000   18666   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=e4935b819
[2026/07/19 08:49:01:310   00   15000   14181   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.2.115
[2026/07/19 08:49:04:776   00   15000   15006   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | trace_id=11a572d
[2026/07/19 08:49:20:555   00   15000   12112   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=0d4aa8216
[2026/07/19 08:49:23:323   00   15000   14674   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=5fb04ebae
[2026/07/19 08:51:29:323   00   15000   17023   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 08:51:29:331   00   15000   18967   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=6384140a7
[2026/07/19 08:51:29:413   00   15000   02344   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.2.115
[2026/07/19 08:51:33:802   00   15000   11408   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=117db7476
[2026/07/19 08:51:39:492   00   15000   11357   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=172.16.254.1 
[2026/07/19 08:51:39:552   00   15000   16194   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=caf60d5f5
[2026/07/19 08:55:13:552   00   15000   09489   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=172.16.254.1 
[2026/07/19 08:55:13:629   00   15000   16721   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/metric
[2026/07/19 08:55:14:649   00   15000   04494   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=050c1ff3a
[2026/07/19 08:55:18:516   00   15000   08353   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 08:55:33:612   00   15000   18286   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=aaa3930ed
[2026/07/19 08:55:39:186   00   15000   13786   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=7ac0299a7
[2026/07/19 08:55:50:761   00   15000   16244   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=d8fbf5261
[2026/07/19 08:55:53:475   00   15000   08337   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 08:55:59:108   00   15000   10242   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v2
[2026/07/19 08:56:01:128   00   15000   17900   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.2.115
[2026/07/19 08:56:01:339   00   15000   13206   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=41125e68e
[2026/07/19 08:56:05:991   00   15000   02388   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 08:56:16:541   00   15000   11619   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=d0dfc818d
[2026/07/19 08:56:16:733   00   15000   04433   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | cpu_util=37%    
[2026/07/19 08:56:22:361   00   15000   17976   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 08:56:22:573   00   15000   12303   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=ConfigMan
[2026/07/19 08:56:23:829   00   15000   06814   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | trace_id=7f8693a
[2026/07/19 08:56:28:587   00   15000   06325   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | trace_id=a35881c
[2026/07/19 08:57:45:587   00   15000   14412   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.2.115
[2026/07/19 09:10:45:587   00   15000   06683   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 end
[2026/07/19 09:10:45:955   00   15000   19299   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=BackupAge
[2026/07/19 09:10:50:475   00   15000   12761   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=1357b3cb1
[2026/07/19 09:10:50:774   00   15000   02906   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=84e2c655a
[2026/07/19 09:11:02:387   00   15000   10448   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=c56b8c2b9
[2026/07/19 09:11:14:666   00   15000   13788   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=0f7db2721
[2026/07/19 09:11:15:155   00   15000   03272   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=244d4ecc2
[2026/07/19 09:11:27:909   00   15000   01554   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=ffb3f97e8
[2026/07/19 09:11:29:924   00   15000   11118   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v2
[2026/07/19 09:11:30:092   00   15000   11218   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 end
[2026/07/19 09:11:30:186   00   15000   05156   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=TomcatAcc
[2026/07/19 09:11:43:858   00   15000   07860   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=05fd37512
[2026/07/19 09:11:44:259   00   15000   10481   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=e96eb3fc3
[2026/07/19 09:11:45:511   00   15000   11197   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=cb3b9c710
[2026/07/19 09:15:39:511   00   15000   06744   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=795eb46d3
[2026/07/19 09:15:43:745   00   15000   04570   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=d8cd8e0cf
[2026/07/19 09:15:54:079   00   15000   06686   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=d6873a994
[2026/07/19 09:15:56:228   00   15000   14706   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=737cb2d49
[2026/07/19 09:15:56:368   00   15000   05859   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=2584a005c
[2026/07/19 09:16:01:615   00   15000   11448   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=6f5fa184d
[2026/07/19 09:19:12:615   00   15000   14811   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.2.115
[2026/07/19 09:19:14:688   00   15000   08070   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 end
[2026/07/19 09:19:19:986   00   15000   06270   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=82dc2ec1e
[2026/07/19 09:19:32:695   00   15000   18419   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/metric
[2026/07/19 09:19:35:850   00   15000   10653   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=56409a72d
[2026/07/19 09:19:35:880   00   15000   09055   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=f46c4f7a3
[2026/07/19 09:34:35:880   00   15000   17802   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=172.16.254.1 
[2026/07/19 09:34:36:341   00   15000   04919   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=0cbd4d702
[2026/07/19 09:34:36:710   00   15000   06346   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=06561d3fa
